open_time,open,high,low,close,volume
1712448720000,69016.0,69057.9,69011.9,69057.9,1.8360001
1712448780000,69057.8,69084.1,69036.0,69084.1,2.16296992
1712448840000,69084.1,69106.5,69069.4,69106.5,2.28887837
1712448900000,69106.4,69119.9,69100.0,69113.1,5.35374896
1712448960000,69110.8,69115.5,69043.1,69044.9,4.64298324
1712449020000,69044.8,69129.5,69035.6,69108.1,12.60901988
1712449080000,69108.1,69108.1,69044.2,69092.1,14.72727052
1712449140000,69097.9,69119.4,69090.0,69112.1,0.81170543
1712449200000,69112.0,69133.3,69111.4,69127.1,1.33943921
1712449260000,69127.1,69155.5,69124.5,69155.4,0.96493046
1712449320000,69155.4,69155.4,69094.3,69094.3,1.91869643
1712449380000,69092.0,69092.0,69041.8,69044.2,1.45192704
1712449440000,69048.9,69048.9,68995.1,68995.1,1.11273764
1712449500000,68995.1,68995.1,68903.9,68903.9,4.93844402
1712449560000,68903.9,68944.8,68901.0,68937.9,3.1877633
1712449620000,68937.9,68937.9,68864.0,68927.7,12.70214872
1712449680000,68931.3,68931.3,68854.2,68854.2,3.60685347
1712449740000,68854.2,68867.9,68825.4,68844.0,2.27518747
1712449800000,68844.3,68908.6,68824.6,68900.0,1.85106558
1712449860000,68895.4,68945.1,68895.3,68944.0,0.29920151
1712449920000,68945.2,68981.0,68945.2,68945.3,9.72042223
1712449980000,68955.9,69017.4,68948.0,69014.1,1.07365292
1712450040000,69013.9,69017.4,69004.7,69017.2,1.26089248
1712450100000,69017.2,69064.0,69007.5,69064.0,3.66724558
1712450160000,69063.5,69066.1,69032.1,69042.5,4.11023054
1712450220000,69042.4,69048.0,69008.0,69031.8,0.58913126
1712450280000,69028.1,69032.8,68986.6,68986.6,1.63362039
1712450340000,68985.3,68985.3,68942.0,68977.2,1.43198022
1712450400000,68977.2,69033.8,68977.2,69033.8,2.51928551
1712450460000,69036.2,69067.2,69030.0,69064.0,3.62800962
1712450520000,69063.9,69097.0,69049.7,69049.7,12.46251545
1712450580000,69043.3,69081.1,69043.3,69058.1,0.95401982
1712450640000,69058.1,69083.2,69045.8,69083.1,11.78219773
1712450700000,69083.2,69096.8,69083.2,69088.4,0.22650465
1712450760000,69088.4,69110.0,69082.0,69092.0,1.87784348
1712450820000,69092.0,69092.0,69026.4,69030.0,14.96086566
1712450880000,69030.0,69038.9,69028.1,69038.9,0.07093085
1712450940000,69036.1,69088.0,69026.4,69088.0,0.75501475
1712451000000,69094.4,69100.0,69055.6,69055.6,6.578325
1712451060000,69049.9,69061.7,69034.0,69035.9,8.4746907
1712451120000,69037.9,69052.0,69014.2,69031.9,2.29977294
1712451180000,69031.9,69034.0,68996.6,68996.6,0.32103191
1712451240000,68999.9,69055.5,68998.3,69046.0,5.35470907
1712451300000,69042.8,69042.8,69000.5,69014.9,0.97529153
1712451360000,69006.2,69006.2,68974.0,68996.1,0.84491384
1712451420000,68998.0,69002.4,68986.6,68986.6,0.93145235
1712451480000,68986.7,68988.0,68978.5,68986.0,0.14654687
1712451540000,68985.9,69006.1,68985.9,69006.1,0.49233451
1712451600000,69006.1,69036.9,68986.8,68994.0,0.66860754
1712451660000,68993.9,69039.9,68993.9,69019.4,0.66396013
1712451720000,69019.5,69055.6,69019.5,69048.1,1.87054511
1712451780000,69048.2,69058.0,69034.1,69054.0,1.23206158
1712451840000,69058.4,69138.2,69058.4,69104.6,10.08406682
1712451900000,69107.1,69136.6,69107.1,69128.0,0.81873114
1712451960000,69128.0,69200.0,69123.4,69192.1,10.25730214
1712452020000,69191.0,69310.5,69191.0,69287.9,21.72372494
1712452080000,69279.8,69310.0,69278.0,69309.9,7.73580018
1712452140000,69309.9,69312.0,69227.5,69227.5,5.74186127
1712452200000,69225.3,69260.0,69204.3,69260.0,1.04421829
1712452260000,69259.9,69276.9,69249.3,69249.3,0.88494879
1712452320000,69249.3,69249.3,69212.0,69248.0,1.54543871
1712452380000,69247.9,69248.0,69204.1,69223.7,1.14177035
1712452440000,69227.9,69238.0,69209.0,69209.0,1.83145961
1712452500000,69209.0,69273.9,69209.0,69257.5,4.76265285
1712452560000,69260.0,69290.0,69260.0,69274.0,5.70565351
1712452620000,69273.9,69300.0,69268.0,69284.0,1.31327183
1712452680000,69284.1,69284.1,69250.0,69255.9,2.78602856
1712452740000,69259.9,69291.6,69252.2,69291.6,2.54789462
1712452800000,69289.9,69330.0,69279.0,69328.1,4.2537289
1712452860000,69324.9,69467.9,69323.4,69456.0,25.39376583
1712452920000,69454.0,69539.2,69454.0,69507.7,25.06784319
1712452980000,69502.1,69558.8,69480.0,69514.0,10.66033066
1712453040000,69513.7,69521.9,69443.4,69443.4,5.52538593
1712453100000,69443.4,69476.8,69411.7,69463.4,13.21996658
1712453160000,69463.4,69476.8,69444.0,69476.7,2.16314034
1712453220000,69476.8,69558.7,69476.8,69520.9,8.05710282
1712453280000,69523.9,69529.4,69504.0,69515.5,14.58441701
1712453340000,69515.6,69515.6,69481.0,69507.2,9.77001073
1712453400000,69497.4,69497.4,69422.0,69428.0,4.12080742
1712453460000,69426.5,69440.0,69334.7,69351.0,6.83343052
1712453520000,69351.0,69437.3,69333.3,69415.0,5.07814955
1712453580000,69415.0,69417.9,69318.8,69325.4,13.15922765
1712453640000,69325.5,69386.0,69325.0,69376.0,21.57936394
1712453700000,69372.3,69372.3,69331.3,69369.9,3.43586354
1712453760000,69370.0,69423.2,69370.0,69405.7,26.21656086
