open_time,open,high,low,close,volume
1721976480000,67109.1,67153.6,67109.0,67142.1,3.82205193
1721976540000,67142.1,67142.1,67096.5,67101.2,2.54455055
1721976600000,67101.2,67106.0,67068.2,67068.2,2.89767832
1721976660000,67068.2,67099.9,67068.2,67099.8,0.65599709
1721976720000,67098.1,67098.1,67054.0,67057.1,4.37781033
1721976780000,67057.0,67073.9,67057.0,67069.8,3.57644579
1721976840000,67069.8,67075.5,67068.0,67068.0,1.63741969
1721976900000,67068.0,67072.8,67052.0,67069.7,4.22132124
1721976960000,67069.7,67103.0,67069.7,67089.6,6.48180208
1721977020000,67089.6,67116.0,67089.6,67096.0,3.95758578
1721977080000,67096.0,67096.0,67090.6,67094.0,2.03581509
1721977140000,67094.0,67094.1,67058.1,67058.1,0.78844277
1721977200000,67059.5,67062.0,67042.0,67056.8,8.80092943
1721977260000,67056.8,67056.9,66990.0,66990.0,3.77794521
1721977320000,66988.7,67005.3,66985.0,66998.4,5.38757694
1721977380000,66998.4,67025.8,66998.3,67009.2,4.25254273
1721977440000,67009.2,67009.3,66968.1,66974.0,9.83314961
1721977500000,66974.0,66975.9,66954.1,66972.2,3.89458512
1721977560000,66972.2,66982.6,66958.6,66977.2,3.66982341
1721977620000,66977.3,66991.5,66962.0,66976.2,6.83809913
1721977680000,66975.5,66981.9,66973.0,66978.0,2.72393366
1721977740000,66978.0,66985.4,66968.1,66974.3,3.95974494
1721977800000,66974.3,67008.0,66967.9,67007.9,9.46011158
1721977860000,67006.0,67006.1,66984.8,66992.0,4.50916738
1721977920000,66992.0,67030.5,66992.0,67030.4,10.43348803
1721977980000,67030.4,67035.8,67009.4,67034.5,3.87192662
1721978040000,67034.5,67048.0,67024.3,67041.1,4.09395114
1721978100000,67041.2,67096.0,67022.0,67090.6,10.23102727
1721978160000,67090.6,67095.2,67074.4,67080.7,7.21180556
1721978220000,67080.7,67095.5,67072.0,67095.5,4.67800862
1721978280000,67095.5,67118.7,67092.0,67115.3,12.140748
1721978340000,67115.3,67132.2,67115.3,67131.0,4.44505343
1721978400000,67131.0,67149.9,67130.9,67149.1,12.45487177
1721978460000,67149.1,67185.0,67133.1,67184.9,9.69133575
1721978520000,67184.9,67184.9,67150.7,67161.9,5.56620357
1721978580000,67161.9,67171.1,67126.4,67126.4,5.88743074
1721978640000,67126.4,67126.4,67081.3,67087.8,4.77415128
1721978700000,67087.8,67115.5,67083.9,67115.4,4.50461676
1721978760000,67115.4,67142.0,67115.4,67130.2,4.16693313
1721978820000,67130.2,67151.9,67126.6,67131.2,6.6870178
1721978880000,67131.2,67160.0,67130.6,67159.3,5.65588482
1721978940000,67159.3,67159.4,67133.2,67136.0,6.21084815
1721979000000,67136.0,67136.1,67079.1,67108.0,7.26624664
1721979060000,67106.6,67106.7,67079.4,67079.4,3.84152827
1721979120000,67079.4,67091.0,67067.3,67067.3,6.09696861
1721979180000,67067.3,67072.0,67044.2,67044.2,5.00178211
1721979240000,67044.2,67044.3,67000.0,67000.0,4.28066046
1721979300000,67000.0,67028.0,67000.0,67008.9,7.90285238
1721979360000,67008.9,67032.0,67000.0,67010.3,9.24104066
1721979420000,67010.3,67014.0,66982.1,66982.1,3.78617635
1721979480000,66982.0,67025.6,66973.4,67007.2,16.26135097
