open_time,open,high,low,close,volume
1730743920000,67694.6,67752.0,67690.1,67741.5,1.71478387
1730743980000,67741.3,67798.0,67738.8,67758.6,3.6720703
1730744040000,67758.6,67758.6,67672.1,67685.5,2.84239293
1730744100000,67685.5,67706.7,67654.7,67699.2,3.24787331
1730744160000,67699.2,67727.8,67688.0,67694.5,3.36151291
1730744220000,67694.6,67736.3,67660.2,67728.7,2.71922473
1730744280000,67728.0,67766.5,67711.5,67759.2,1.09834465
1730744340000,67756.1,67814.0,67754.1,67794.6,1.90592832
1730744400000,67798.0,67830.4,67786.6,67802.0,1.30328861
1730744460000,67802.1,67849.9,67795.2,67849.9,2.06959076
1730744520000,67849.9,67898.0,67844.0,67897.9,4.96376854
1730744580000,67897.9,67973.2,67897.9,67960.0,5.43615681
1730744640000,67960.0,67995.9,67930.0,67930.0,6.53080331
1730744700000,67930.1,68036.0,67911.2,68007.1,27.97970566
1730744760000,68006.9,68047.2,67987.5,67987.5,7.49539146
1730744820000,67987.5,68009.7,67975.0,67975.0,0.72930498
1730744880000,67974.9,67975.0,67852.8,67869.1,8.32729078
1730744940000,67866.7,67866.7,67783.3,67783.3,2.03161727
1730745000000,67783.3,67786.0,67741.1,67742.4,10.41441611
1730745060000,67742.5,67766.4,67716.0,67728.0,12.56696315
1730745120000,67726.0,67738.1,67696.1,67738.1,2.13532677
1730745180000,67738.5,67746.2,67696.0,67746.2,8.09295861
1730745240000,67746.1,67791.4,67731.7,67765.8,3.54835161
1730745300000,67766.0,67799.7,67724.0,67733.0,4.60298157
1730745360000,67730.1,67730.2,67702.1,67726.5,0.78460549
1730745420000,67726.5,67760.8,67694.0,67760.8,1.62017157
1730745480000,67760.8,67814.5,67760.0,67799.5,6.81466212
1730745540000,67799.5,67812.9,67771.9,67776.5,1.97096598
1730745600000,67779.2,67805.4,67757.9,67800.0,2.15878873
1730745660000,67800.0,67856.7,67800.0,67840.1,10.69909811
1730745720000,67840.0,67840.1,67772.5,67782.1,2.21225196
1730745780000,67782.0,67792.9,67748.0,67748.0,11.51825424
1730745840000,67748.0,67748.0,67650.0,67679.0,30.29754539
1730745900000,67678.9,67737.2,67666.8,67736.0,7.6561644
1730745960000,67738.7,67744.0,67698.3,67718.0,3.39375691
1730746020000,67718.1,67718.1,67678.0,67678.0,12.5447142
1730746080000,67678.0,67678.0,67646.6,67654.0,3.3977874
1730746140000,67654.0,67680.4,67646.0,67671.0,3.42685386
1730746200000,67672.0,67678.0,67638.0,67646.0,3.25692392
1730746260000,67646.0,67680.0,67631.2,67663.9,7.9986292
1730746320000,67663.8,67669.4,67644.0,67662.7,2.27712297
1730746380000,67662.7,67726.0,67662.7,67725.2,3.97331522
1730746440000,67725.2,67725.2,67677.5,67681.1,2.60856751
1730746500000,67681.0,67683.9,67658.5,67664.0,3.79973854
1730746560000,67664.1,67667.7,67637.0,67667.7,4.52944142
1730746620000,67667.9,67691.9,67637.2,67658.0,2.073159
1730746680000,67657.9,67658.3,67641.7,67646.4,1.48107397
1730746740000,67646.0,67656.0,67646.0,67651.6,1.02737761
1730746800000,67654.5,67688.0,67638.0,67688.0,5.19050837
1730746860000,67689.9,67717.8,67654.0,67666.2,7.02972596
1730746920000,67666.2,67725.9,67666.1,67718.1,3.81377086
1730746980000,67720.6,67780.9,67708.4,67770.1,1.86502379
1730747040000,67770.0,67780.0,67740.0,67740.1,0.29870577
1730747100000,67740.1,67834.5,67740.1,67826.7,6.63007859
1730747160000,67826.7,67918.5,67826.7,67904.0,4.06020995
1730747220000,67905.8,67932.1,67891.6,67894.7,8.00373901
1730747280000,67894.7,67941.9,67889.6,67932.0,7.03243345
1730747340000,67932.0,67964.9,67894.8,67964.9,10.9824368
1730747400000,67965.0,67986.4,67950.1,67977.0,7.03765296
1730747460000,67981.0,68000.0,67981.0,67997.7,3.5238799
1730747520000,67998.1,67999.9,67931.6,67931.6,8.40007196
1730747580000,67931.5,68055.7,67900.2,68010.1,48.82113899
1730747640000,68010.0,68037.3,67986.0,68014.1,8.89653642
1730747700000,68014.1,68016.4,67905.8,67946.0,6.20959752
1730747760000,67950.1,67972.0,67940.0,67948.4,0.85360225
1730747820000,67948.4,67948.4,67900.7,67916.6,2.65649066
1730747880000,67916.9,67942.2,67910.0,67942.2,1.32797039
1730747940000,67942.1,67946.0,67902.0,67919.0,2.7374751
1730748000000,67919.1,67972.0,67908.0,67958.3,2.33998657
1730748060000,67956.1,67979.8,67936.0,67964.9,1.71994649
1730748120000,67964.8,68014.0,67964.8,67984.0,1.43717843
1730748180000,67984.1,68013.5,67982.1,68003.5,0.63788943
1730748240000,68003.5,68003.5,67970.0,67972.0,2.90854202
1730748300000,67972.0,68016.0,67972.0,68008.5,0.31872905
1730748360000,68011.1,68066.3,68011.1,68038.7,6.84260449
1730748420000,68038.7,68049.9,68006.0,68016.6,5.27738942
1730748480000,68016.6,68032.0,67986.3,68025.6,8.09100485
1730748540000,68025.6,68025.6,67960.0,67971.4,3.10000527
1730748600000,67971.3,67971.9,67801.7,67879.0,36.9791938
1730748660000,67879.0,67898.0,67857.4,67875.9,7.09359913
1730748720000,67876.0,67928.9,67875.9,67904.6,1.8101381
1730748780000,67904.7,67919.4,67884.3,67902.2,1.85216784
1730748840000,67902.3,67918.6,67890.0,67918.6,2.17653072
1730748900000,67918.9,67977.8,67915.9,67952.1,6.77555467
1730748960000,67952.0,67952.0,67878.0,67935.2,6.99444934
1730749020000,67935.3,67961.3,67935.3,67959.3,1.80576145
1730749080000,67959.3,67959.3,67888.0,67932.8,2.91022382
1730749140000,67932.9,67941.9,67864.5,67885.8,2.40169833
1730749200000,67885.9,67898.0,67870.0,67883.0,1.07604381
1730749260000,67883.1,67883.4,67824.0,67824.2,1.78606484
1730749320000,67824.2,67838.3,67810.0,67823.1,3.0036252
1730749380000,67823.2,67840.4,67816.0,67822.1,1.07084458
1730749440000,67822.0,67841.7,67816.4,67837.6,2.90462252
1730749500000,67837.5,67889.8,67837.5,67859.4,3.40459042
1730749560000,67860.7,67860.8,67834.0,67849.9,1.76695054
1730749620000,67849.9,67924.0,67849.9,67911.0,6.46857661
1730749680000,67911.1,67947.2,67911.0,67932.0,1.38178298
1730749740000,67932.0,67932.0,67850.8,67850.8,6.12848922
1730749800000,67850.7,67869.8,67842.5,67863.4,2.45690144
1730749860000,67863.3,67863.5,67809.9,67843.8,2.03797111
