open_time,open,high,low,close,volume
1728397620000,62502.5,62515.1,62450.1,62455.1,7.22499853
1728397680000,62455.0,62465.9,62380.0,62396.8,17.54244231
1728397740000,62396.8,62424.4,62354.1,62362.0,10.83606755
1728397800000,62360.1,62381.0,62292.0,62368.6,14.40608361
1728397860000,62368.1,62394.2,62292.0,62335.5,6.89690539
1728397920000,62335.5,62338.6,62254.0,62263.0,20.94812308
1728397980000,62263.1,62270.0,62169.3,62214.6,33.37639032
1728398040000,62215.0,62368.3,62215.0,62364.0,18.12560313
1728398100000,62362.5,62437.0,62362.5,62392.4,14.53266525
1728398160000,62396.6,62453.0,62396.6,62436.0,7.83351724
1728398220000,62435.0,62446.6,62346.0,62362.4,2.3273484
1728398280000,62362.2,62446.9,62361.9,62440.3,6.54265475
1728398340000,62443.4,62487.9,62434.0,62474.7,5.19865339
1728398400000,62476.1,62519.1,62446.6,62446.6,16.60852698
1728398460000,62443.5,62443.5,62382.0,62415.3,4.19753064
1728398520000,62415.4,62462.1,62351.0,62462.1,13.34038774
1728398580000,62465.2,62487.8,62354.5,62440.6,6.56269987
1728398640000,62442.5,62488.0,62418.3,62487.9,6.20619062
1728398700000,62488.0,62517.9,62433.3,62439.9,2.88577171
1728398760000,62441.8,62521.9,62430.2,62521.9,2.69381325
1728398820000,62522.0,62573.9,62522.0,62564.1,5.9530993
1728398880000,62563.9,62656.2,62539.4,62617.8,42.50656173
1728398940000,62618.0,62689.9,62618.0,62672.8,8.80393095
1728399000000,62679.4,62719.3,62608.1,62608.1,20.44637151
1728399060000,62609.1,62660.7,62596.1,62654.0,1.62137488
1728399120000,62654.0,62695.8,62641.6,62687.5,2.62938881
1728399180000,62688.0,62745.8,62688.0,62744.0,5.55091062
1728399240000,62744.1,62744.1,62634.3,62650.7,4.53148773
1728399300000,62650.6,62700.0,62624.4,62675.0,1.51098395
1728399360000,62672.6,62713.9,62672.3,62713.9,10.03625964
1728399420000,62714.0,62749.9,62703.1,62739.8,1.11052347
1728399480000,62739.8,62763.9,62702.7,62756.4,20.28309584
1728399540000,62756.5,62800.0,62756.5,62778.3,18.75441804
1728399600000,62778.4,62804.0,62708.0,62711.9,16.75872863
1728399660000,62711.8,62752.9,62700.0,62739.6,0.99665757
1728399720000,62740.6,62803.7,62736.2,62803.1,5.7109431
1728399780000,62803.5,62812.1,62662.4,62662.4,23.06099817
1728399840000,62662.6,62727.5,62662.5,62699.9,1.52851
1728399900000,62699.9,62704.6,62642.8,62690.6,15.75118847
1728399960000,62688.2,62787.6,62688.0,62774.1,29.60583108
1728400020000,62774.1,62837.2,62763.4,62830.1,20.40456027
1728400080000,62830.2,62842.0,62778.0,62778.0,5.53127082
1728400140000,62778.1,62809.1,62774.1,62790.1,2.63568669
1728400200000,62790.2,62800.0,62753.3,62764.7,6.9118417
1728400260000,62764.6,62772.0,62676.4,62693.9,3.08656236
1728400320000,62694.0,62715.6,62657.8,62715.6,3.82610837
1728400380000,62717.9,62751.5,62710.1,62751.5,1.63724764
1728400440000,62751.9,62759.0,62692.5,62692.5,6.36952093
1728400500000,62692.0,62696.8,62642.2,62650.0,8.02696611
1728400560000,62650.0,62668.6,62600.0,62637.7,8.53291994
1728400620000,62640.0,62648.0,62578.1,62601.4,6.74981826
1728400680000,62602.0,62637.2,62602.0,62602.9,2.77192694
1728400740000,62600.6,62600.6,62529.0,62535.0,26.3836204
1728400800000,62531.6,62603.9,62531.3,62603.9,22.94864275
1728400860000,62603.9,62658.1,62573.5,62611.9,2.5394222
1728400920000,62612.0,62629.9,62576.1,62598.3,3.04488331
1728400980000,62599.7,62602.0,62565.6,62578.8,13.14554544
1728401040000,62578.8,62578.8,62480.0,62485.6,5.91479538
1728401100000,62485.5,62500.0,62390.0,62394.0,7.57995048
1728401160000,62393.9,62420.0,62353.0,62368.5,23.13139844
1728401220000,62371.6,62407.9,62271.1,62308.1,26.45835902
1728401280000,62309.3,62315.3,62208.5,62239.1,53.71869458
1728401340000,62239.1,62253.2,62186.2,62200.0,5.82245366
1728401400000,62200.0,62239.9,62187.7,62209.7,40.90187071
1728401460000,62212.8,62229.6,62115.2,62178.8,50.46317632
1728401520000,62179.8,62220.3,62090.0,62092.1,38.21647923
1728401580000,62092.0,62122.5,62037.5,62041.6,47.14668057
1728401640000,62041.9,62069.3,61890.3,61932.1,97.35585649
1728401700000,61935.9,61978.1,61866.0,61933.5,24.06242938
1728401760000,61933.5,62117.4,61912.0,62098.0,43.1111461
1728401820000,62102.6,62149.9,62090.1,62149.9,21.25823417
1728401880000,62147.7,62182.8,62072.0,62082.0,16.6417808
