open_time,open,high,low,close,volume
1705160340000,43154.6,43167.9,43136.4,43159.4,16.76460125
1705160400000,43153.6,43165.8,43112.8,43112.8,12.9080306
1705160460000,43112.9,43131.3,43074.2,43105.3,12.9678056
1705160520000,43104.0,43104.0,43069.3,43083.7,4.15635927
1705160580000,43083.7,43087.9,43075.8,43076.8,2.4089642
1705160640000,43076.8,43084.0,43041.9,43079.9,24.03614476
1705160700000,43079.8,43086.0,43065.4,43070.0,10.62241879
1705160760000,43075.6,43081.9,43030.4,43030.5,7.48283038
1705160820000,43030.5,43041.9,43025.1,43030.0,5.1088985
1705160880000,43029.3,43036.0,43003.2,43011.9,7.08970245
1705160940000,43010.2,43025.5,43003.0,43009.6,9.74115621
1705161000000,43006.2,43006.2,42966.5,42989.7,11.83186926
1705161060000,42990.0,43015.5,42989.7,43013.9,1.89065333
1705161120000,43011.5,43063.7,43011.4,43063.7,4.24004041
1705161180000,43063.6,43095.2,43059.8,43083.7,5.9641441
1705161240000,43083.6,43095.1,43049.2,43063.9,6.25156613
1705161300000,43066.3,43088.0,43064.8,43087.5,2.22539607
1705161360000,43089.9,43093.0,43077.0,43090.1,3.30118133
1705161420000,43090.0,43139.9,43090.0,43138.0,10.36053603
1705161480000,43138.0,43198.9,43138.0,43198.1,20.54919147
1705161540000,43194.5,43194.5,43151.0,43154.0,7.47141472
1705161600000,43156.1,43186.9,43150.0,43176.7,13.97138405
1705161660000,43178.1,43178.1,43120.8,43127.6,4.95541632
1705161720000,43122.7,43125.9,43089.4,43089.4,3.53727436
1705161780000,43087.8,43097.7,43083.4,43091.9,1.59669798
1705161840000,43091.8,43122.2,43038.1,43039.9,41.43536386
1705161900000,43039.9,43041.3,42986.8,43001.4,35.94387131
1705161960000,43004.0,43042.0,43004.0,43037.9,18.55449009
1705162020000,43040.0,43042.0,42998.4,43000.0,11.93490786
1705162080000,43000.0,43018.0,42985.2,42985.2,13.90107088
1705162140000,42985.9,43020.0,42985.9,43001.3,3.05576561
1705162200000,42999.0,43035.1,42996.1,43028.1,3.99959264
1705162260000,43026.1,43042.0,43015.1,43042.0,1.07211844
1705162320000,43043.8,43085.5,43043.8,43082.1,7.96206449
1705162380000,43080.0,43095.2,43071.8,43071.8,3.66724741
1705162440000,43071.5,43100.0,43071.5,43082.1,7.60644864
1705162500000,43082.1,43082.1,43015.9,43027.8,3.52747647
1705162560000,43030.3,43045.9,42994.0,43000.5,6.5343544
1705162620000,42996.1,43005.9,42979.1,42995.8,9.64396803
1705162680000,42995.9,43022.8,42995.9,43018.2,2.02087018
1705162740000,43020.1,43044.0,43020.1,43037.6,1.41395417
1705162800000,43036.0,43056.0,43034.0,43044.3,2.63936716
1705162860000,43044.3,43100.0,43044.3,43099.8,9.88103428
1705162920000,43098.3,43102.5,43074.2,43078.0,10.00671908
1705162980000,43076.9,43076.9,43044.1,43073.8,3.16516769
1705163040000,43070.9,43110.0,43070.9,43110.0,3.49892007
1705163100000,43109.9,43109.9,43083.2,43092.2,2.31254981
1705163160000,43091.8,43103.9,43077.2,43099.9,3.24300467
1705163220000,43099.9,43102.0,43090.0,43098.0,2.21007515
1705163280000,43098.0,43099.8,43090.8,43092.1,1.32778758
1705163340000,43092.1,43092.1,43074.2,43087.9,4.51885867
1705163400000,43087.9,43095.0,43050.7,43084.2,5.98109455
1705163460000,43085.1,43094.1,43074.1,43091.8,5.92404404
1705163520000,43092.2,43116.8,43092.2,43102.0,6.72802435
1705163580000,43102.0,43113.9,43090.0,43109.0,2.40333027
1705163640000,43108.9,43116.9,43100.3,43101.2,1.43557228
1705163700000,43101.2,43122.8,43101.1,43109.1,7.84044231
1705163760000,43109.2,43109.2,43058.1,43058.1,7.15598715
1705163820000,43058.2,43058.2,43000.0,43000.0,13.83077767
1705163880000,43000.0,43025.8,42877.0,42878.1,86.29624936
1705163940000,42876.6,42914.3,42780.2,42881.0,117.64069895
1705164000000,42880.9,42885.9,42789.6,42849.2,52.06918189
1705164060000,42847.3,42871.3,42802.5,42847.9,22.06599736
1705164120000,42847.9,42868.5,42834.1,42868.5,7.32785363
1705164180000,42869.9,42885.6,42855.4,42885.6,13.99089993
1705164240000,42886.5,42910.8,42877.3,42908.3,10.75692165
1705164300000,42908.2,42937.9,42897.0,42909.7,10.00815405
1705164360000,42908.0,42934.2,42903.9,42914.1,5.14838448
1705164420000,42913.7,42928.3,42840.4,42848.5,26.21776074
1705164480000,42846.0,42882.0,42846.0,42876.9,5.11793114
1705164540000,42876.9,42894.0,42868.3,42880.1,9.59563207
1705164600000,42880.0,42896.0,42853.6,42879.6,10.35421249
1705164660000,42877.2,42892.1,42877.2,42889.4,5.38323551
1705164720000,42889.4,42889.5,42850.1,42851.6,19.85334647
1705164780000,42850.2,42880.0,42843.3,42880.0,15.97392311
1705164840000,42879.9,42882.9,42863.0,42867.9,8.36509474
1705164900000,42870.7,42883.0,42862.9,42877.5,5.96622067
1705164960000,42877.3,42882.9,42854.1,42858.1,2.34265638
1705165020000,42859.7,42861.9,42844.1,42850.2,2.92680608
1705165080000,42851.9,42888.1,42842.7,42885.6,3.4014927
1705165140000,42885.6,42891.9,42871.4,42891.9,6.74916538
1705165200000,42892.0,42914.0,42892.0,42910.0,2.95337485
1705165260000,42909.9,42911.3,42864.1,42870.5,4.96905481
1705165320000,42868.5,42870.2,42844.2,42862.1,4.15668721
1705165380000,42862.0,42868.4,42852.2,42863.9,2.02716984
1705165440000,42864.0,42868.0,42820.6,42832.2,4.4063869
1705165500000,42831.6,42831.6,42763.6,42803.9,12.35445768
1705165560000,42803.9,42855.4,42798.1,42855.4,9.83886575
1705165620000,42855.3,42870.0,42851.9,42870.0,3.53343161
1705165680000,42869.9,42870.0,42852.2,42870.0,3.99273474
1705165740000,42868.2,42873.7,42856.7,42872.0,4.51852207
1705165800000,42872.2,42881.0,42855.4,42881.0,2.41186205
1705165860000,42878.1,42932.7,42872.0,42900.3,19.55910776
1705165920000,42900.4,42987.3,42900.4,42980.1,19.55233366
1705165980000,42974.1,42988.6,42948.7,42976.6,7.83339826
1705166040000,42976.5,42976.6,42948.1,42960.0,7.40687213
1705166100000,42960.0,42971.9,42951.9,42971.9,5.18944648
1705166160000,42971.9,42977.8,42956.0,42966.4,6.71362856
1705166220000,42966.4,42966.4,42919.0,42940.1,6.17762948
1705166280000,42941.8,42966.4,42930.0,42962.4,5.01991148
