open_time,open,high,low,close,volume
1722350700000,66048.0,66080.4,66001.0,66036.3,12.42041997
1722350760000,66038.1,66038.1,65950.0,65959.9,35.13514204
1722350820000,65958.3,66031.9,65950.0,65953.6,12.96291427
1722350880000,65953.6,65982.0,65950.0,65951.5,34.22925569
1722350940000,65951.5,66012.1,65926.7,66004.1,35.95618521
1722351000000,66000.3,66107.4,65978.1,66107.4,10.80208573
1722351060000,66107.3,66121.9,66074.7,66118.6,4.49037031
1722351120000,66118.6,66128.9,66004.1,66010.2,3.14128218
1722351180000,66010.1,66099.9,66010.1,66055.8,10.51094413
1722351240000,66051.1,66054.0,65982.3,66028.0,13.36870238
1722351300000,66028.0,66058.8,65980.1,66055.7,2.12246406
1722351360000,66046.0,66095.6,66040.1,66047.1,7.63385456
1722351420000,66047.1,66053.4,65998.0,66013.9,3.07622536
1722351480000,66013.9,66013.9,65685.1,65715.8,107.99793782
1722351540000,65714.0,65818.9,65666.0,65806.2,81.66567029
1722351600000,65806.1,65832.4,65700.1,65734.4,23.40710104
1722351660000,65734.4,65754.5,65619.5,65670.0,34.18951386
1722351720000,65668.1,65718.2,65550.0,65589.9,42.06531627
1722351780000,65589.9,65708.9,65589.9,65660.7,28.23951996
1722351840000,65654.1,65770.0,65641.7,65723.9,26.69358753
1722351900000,65721.3,65771.6,65672.1,65736.1,11.88245101
1722351960000,65736.0,65787.7,65717.2,65768.5,10.85430649
1722352020000,65772.0,65861.2,65756.1,65860.0,14.8612515
1722352080000,65860.3,65948.3,65816.0,65942.0,21.43666282
1722352140000,65942.0,65952.0,65864.7,65912.9,4.99950147
1722352200000,65911.9,66070.9,65896.1,66057.9,27.2418756
1722352260000,66056.0,66056.0,65929.9,65940.1,6.74254532
1722352320000,65940.1,65979.8,65918.7,65926.4,12.41695141
1722352380000,65930.5,65954.1,65900.5,65918.9,3.20001202
1722352440000,65913.4,65947.5,65871.6,65890.0,8.28664368
1722352500000,65890.0,65982.6,65871.6,65897.9,4.18298018
1722352560000,65898.0,65949.8,65884.0,65936.0,3.15883398
1722352620000,65936.1,65988.7,65921.9,65986.0,3.17891402
1722352680000,65985.9,65988.5,65943.5,65955.8,6.15046735
1722352740000,65960.0,66010.0,65940.1,66006.2,9.62055301
1722352800000,66006.1,66115.2,65981.6,66080.0,24.82875791
1722352860000,66075.3,66103.8,66037.4,66078.1,5.78441429
1722352920000,66078.0,66082.1,66050.1,66052.2,1.76696045
1722352980000,66052.1,66068.1,66036.1,66056.1,1.9267718
1722353040000,66056.0,66082.2,66030.0,66065.0,4.51351997
1722353100000,66064.9,66244.7,66064.9,66208.0,35.5336594
1722353160000,66208.0,66216.8,66160.0,66180.1,5.27105225
1722353220000,66180.0,66266.7,66178.1,66240.0,3.00181065
1722353280000,66240.0,66275.6,66217.9,66268.1,8.97391507
1722353340000,66268.0,66268.0,66218.1,66241.3,1.25664092
1722353400000,66232.0,66251.9,66157.5,66237.7,5.67479948
1722353460000,66237.6,66241.9,66180.0,66193.6,19.70304131
1722353520000,66193.7,66211.0,66154.1,66167.8,1.7035935
1722353580000,66167.9,66225.9,66167.9,66213.9,7.16589722
1722353640000,66225.8,66277.7,66225.8,66252.1,12.03167339
1722353700000,66249.9,66249.9,66187.1,66200.1,1.66838371
1722353760000,66188.1,66202.8,66119.1,66119.1,0.39755982
1722353820000,66124.0,66139.5,66071.5,66120.1,1.45789138
1722353880000,66119.9,66142.4,66092.2,66092.2,2.73543623
1722353940000,66090.2,66105.9,66042.0,66051.8,1.03070625
1722354000000,66050.0,66095.9,66031.8,66050.2,1.44895563
1722354060000,66050.1,66104.0,66050.1,66094.7,0.9241206
1722354120000,66098.0,66139.2,66094.7,66110.6,17.90770858
1722354180000,66103.3,66134.0,66086.1,66122.1,0.76367347
1722354240000,66122.1,66165.9,66122.1,66134.0,4.52323393
1722354300000,66134.0,66152.1,66062.1,66071.8,2.49092654
1722354360000,66071.9,66138.7,66071.9,66093.9,2.32701878
1722354420000,66094.0,66146.0,66094.0,66122.0,3.11845964
1722354480000,66122.0,66219.7,66122.0,66206.1,4.61340132
1722354540000,66204.5,66218.0,66186.0,66194.0,1.3195478
1722354600000,66192.9,66258.5,66190.0,66229.8,1.32629117
1722354660000,66230.1,66262.7,66210.1,66214.2,1.50812609
1722354720000,66210.1,66280.0,66208.1,66280.0,1.84165673
1722354780000,66279.9,66336.0,66279.9,66295.9,3.96258344
1722354840000,66296.0,66322.3,66268.1,66268.1,2.43339326
1722354900000,66268.2,66289.9,66241.5,66246.0,2.54296902
1722354960000,66246.0,66246.0,66192.0,66214.1,2.80999531
1722355020000,66214.1,66218.0,66214.0,66217.9,1.30321339
1722355080000,66218.0,66283.9,66218.0,66266.5,16.46349401
1722355140000,66266.6,66272.8,66207.6,66217.9,6.99264286
1722355200000,66218.0,66235.5,66200.6,66223.9,5.74412814
1722355260000,66224.0,66253.5,66200.0,66200.0,3.20624067
1722355320000,66200.7,66215.8,66176.0,66176.0,3.60741522
1722355380000,66176.1,66195.8,66148.4,66148.5,1.92547037
1722355440000,66148.5,66186.4,66139.1,66146.5,2.63231261
1722355500000,66146.5,66220.7,66138.8,66210.3,5.0326877
1722355560000,66210.3,66226.0,66160.2,66164.0,5.84282714
1722355620000,66164.0,66199.2,66145.9,66173.4,3.33059934
1722355680000,66173.4,66175.4,66143.1,66158.6,3.50827787
1722355740000,66158.5,66203.9,66152.8,66193.6,2.66246415
1722355800000,66194.1,66255.8,66194.1,66232.0,3.12074354
1722355860000,66233.9,66261.5,66228.1,66230.1,1.93109652
1722355920000,66230.1,66235.8,66200.3,66223.6,2.23366979
1722355980000,66223.6,66258.8,66213.1,66240.1,1.36198802
1722356040000,66240.1,66300.0,66240.1,66300.0,0.45195604
1722356100000,66296.5,66335.1,66290.1,66335.1,8.7933764
1722356160000,66335.8,66335.8,66312.2,66316.1,17.6532266
1722356220000,66315.5,66329.9,66296.1,66320.1,5.41145288
1722356280000,66321.9,66325.7,66310.0,66315.5,2.5075468
1722356340000,66312.7,66329.1,66308.1,66326.8,1.94541906
1722356400000,66326.9,66338.7,66296.2,66306.4,10.57052487
1722356460000,66306.1,66324.1,66271.0,66306.5,9.6937104
1722356520000,66305.7,66305.7,66228.3,66303.5,19.10305105
1722356580000,66304.4,66304.4,66264.1,66267.0,4.08057399
1722356640000,66262.2,66292.6,66262.2,66292.6,0.98668297
