open_time,open,high,low,close,volume
1713292200000,62668.3,62777.2,62649.0,62692.1,6.69048694
1713292260000,62692.1,62748.1,62668.5,62723.6,2.52212677
1713292320000,62724.1,62799.9,62708.0,62782.2,5.65978491
1713292380000,62780.1,62785.1,62732.8,62783.7,7.13867259
1713292440000,62786.2,62881.8,62740.1,62852.0,13.30996158
1713292500000,62852.1,62917.0,62822.2,62828.0,16.13407811
1713292560000,62828.1,62861.5,62800.1,62840.5,1.59823283
1713292620000,62840.5,62840.5,62706.6,62754.1,25.56448763
1713292680000,62751.9,62817.2,62746.2,62808.2,3.41169791
1713292740000,62804.7,62815.8,62757.1,62791.9,2.12758356
1713292800000,62791.8,62867.8,62720.0,62720.0,8.93481098
1713292860000,62720.1,62750.2,62702.3,62738.0,2.2831162
1713292920000,62738.0,62802.7,62737.4,62750.4,7.26113206
1713292980000,62752.0,62819.9,62752.0,62790.4,2.5925359
1713293040000,62790.4,62839.9,62748.1,62748.1,2.02006631
1713293100000,62755.8,62791.3,62704.3,62776.0,8.83944202
1713293160000,62775.9,62847.9,62748.3,62755.4,9.73113077
1713293220000,62759.8,62907.0,62750.6,62891.9,2.16737335
1713293280000,62888.4,62888.4,62826.1,62829.1,5.27205275
1713293340000,62829.1,62835.7,62792.1,62804.7,2.18368431
1713293400000,62807.6,62989.4,62800.0,62952.1,8.4106523
1713293460000,62952.1,62979.8,62935.1,62972.1,4.1622802
1713293520000,62960.6,62999.9,62950.3,62957.7,4.68124254
1713293580000,62957.7,62984.0,62912.1,62912.1,9.30664955
1713293640000,62908.1,62933.1,62876.2,62892.0,7.04360869
1713293700000,62895.4,62982.9,62857.1,62956.1,5.64131512
1713293760000,62956.2,62981.6,62928.6,62978.0,5.5103371
1713293820000,62974.1,62978.0,62930.5,62930.5,2.77877065
1713293880000,62930.4,63007.8,62912.1,62986.4,4.44693454
1713293940000,62981.2,63013.4,62943.1,63004.1,4.67861017
1713294000000,63004.1,63032.5,62962.6,62992.1,7.09007958
1713294060000,62989.0,63100.0,62966.7,63099.9,4.91709158
1713294120000,63099.9,63099.9,63004.0,63005.9,5.36435584
1713294180000,63006.0,63006.0,62923.0,62923.0,6.6094404
1713294240000,62921.4,62939.8,62846.2,62916.2,16.03418814
1713294300000,62916.2,62961.5,62865.8,62961.5,1.52479637
1713294360000,62965.5,63037.7,62956.2,63034.0,3.91253191
1713294420000,63034.1,63085.4,63001.7,63039.6,4.1784247
1713294480000,63032.2,63039.9,62984.2,62993.4,3.80335743
1713294540000,62993.3,63024.9,62964.1,62989.4,6.38369713
1713294600000,62989.5,62992.1,62962.7,62983.9,3.39353488
1713294660000,62983.9,62991.7,62904.2,62920.0,9.29644382
1713294720000,62920.0,62956.2,62893.0,62914.4,5.5020477
1713294780000,62914.5,62919.9,62848.1,62867.6,4.85669314
1713294840000,62864.1,62883.8,62864.0,62875.3,1.35500565
1713294900000,62875.3,62904.1,62856.3,62856.3,3.49923581
1713294960000,62856.3,62905.7,62771.9,62771.9,12.24398476
1713295020000,62771.2,62860.0,62766.8,62856.1,15.05009509
1713295080000,62856.2,62930.5,62856.2,62920.1,3.28385207
1713295140000,62918.7,62955.7,62892.7,62955.7,2.16239527
1713295200000,62955.6,62982.3,62909.4,62909.4,1.23851034
1713295260000,62909.5,62968.1,62888.2,62968.1,1.08799966
1713295320000,62961.4,62975.9,62943.0,62968.0,1.02318124
1713295380000,62969.1,63000.0,62969.1,62991.6,3.0986103
1713295440000,62993.4,62998.0,62955.7,62992.9,2.92840341
1713295500000,62992.8,63078.2,62972.1,63036.6,16.21516838
1713295560000,63039.6,63042.6,62976.0,63012.2,3.43010366
